rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
3500,301–350,Washington State University,42.4–45.1,3500,29.3,405,27.7,350,70.3,317,50.9,275,45.6,523,United States,"27,135",19.7,7%,52 : 48,Washington State University,"Medicine & Dentistry,Geography,Agriculture & Forestry,Accounting & Finance,Chemistry,Civil Engineering,Architecture,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,General Engineering,History, Philosophy & Theology,Sport Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Archaeology,Sociology,Art, Performing Arts & Design,Education,Veterinary Science,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Other Health",False,False
3510,351–400,The University of Alabama,40.0–42.3,3510,30.0,390,20.6,498,76.7,244,33.3,855,27.7,814,United States,"33,679",22.2,5%,54 : 46,The University of Alabama,"Psychology,Agriculture & Forestry,Chemical Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Physics & Astronomy,Sociology,General Engineering,Mathematics & Statistics,Computer Science,Electrical & Electronic Engineering,Art, Performing Arts & Design,Sport Science,History, Philosophy & Theology,Civil Engineering,Mechanical & Aerospace Engineering,Communication & Media Studies,Business & Management,Law,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Chemistry,Biological Sciences,Other Health,Geography,Education",False,False
3520,351–400,American University,40.0–42.3,3520,39.4,195,23.6,434,66.8,366,38.2,559,32.2,732,United States,"11,534",11.7,13%,64 : 36,American University,"Geology, Environmental, Earth & Marine Sciences,Business & Management,Other Health,Physics & Astronomy,Languages, Literature & Linguistics,Education,Sociology,Accounting & Finance,Biological Sciences,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Sport Science,Communication & Media Studies,Chemistry,Medicine & Dentistry,Psychology",False,False
3530,351–400,Aston University,40.0–42.3,3530,23.7,608,26.4,379,63.3,398,33.7,814,92.1,44,United Kingdom,"8,990",20.0,31%,49 : 51,Aston University,"Chemical Engineering,Sociology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Other Health,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Computer Science,Law,Business & Management",False,False
3540,351–400,Autonomous University of Madrid,40.0–42.3,3540,33.0,310,28.1,340,58.4,459,34.9,728,49.0,465,Spain,"29,305",13.4,13%,60 : 40,Autonomous University of Madrid,"Business & Management,Law,Geography,Languages, Literature & Linguistics,Chemistry,Medicine & Dentistry,General Engineering,Sociology,History, Philosophy & Theology,Sport Science,Accounting & Finance,Communication & Media Studies,Biological Sciences,Art, Performing Arts & Design,Computer Science,Mathematics & Statistics,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Other Health,Psychology,Education,Physics & Astronomy",False,False
3550,351–400,Brunel University London,40.0–42.3,3550,28.1,436,25.4,399,53.9,493,36.3,644,93.1,34,United Kingdom,"11,360",16.0,41%,46 : 54,Brunel University London,"Sport Science,Civil Engineering,Art, Performing Arts & Design,Law,Communication & Media Studies,Other Health,Electrical & Electronic Engineering,Computer Science,History, Philosophy & Theology,Psychology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mathematics & Statistics,Biological Sciences,Languages, Literature & Linguistics,Business & Management,Education,Accounting & Finance,Medicine & Dentistry,Sociology",False,False
3560,351–400,University of Canberra,40.0–42.3,3560,22.9,654,25.2,404,68.0,351,33.6,825,65.9,259,Australia,"11,438",30.3,28%,52 : 48,University of Canberra,"Languages, Literature & Linguistics,Accounting & Finance,Chemistry,Art, Performing Arts & Design,Other Health,Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Sport Science,Business & Management,Agriculture & Forestry,Psychology,History, Philosophy & Theology,Computer Science,Communication & Media Studies,General Engineering,Politics & International Studies (incl Development Studies),Architecture,Medicine & Dentistry,Mathematics & Statistics,Law,Sociology,Civil Engineering,Biological Sciences",False,False
3570,351–400,University of Canterbury,40.0–42.3,3570,23.7,609,26.9,365,60.9,429,37.9,569,90.4,62,New Zealand,"11,931",16.8,21%,50 : 50,University of Canterbury,"Accounting & Finance,General Engineering,Chemical Engineering,Sport Science,Art, Performing Arts & Design,Law,Psychology,Languages, Literature & Linguistics,Education,Mathematics & Statistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Computer Science,Chemistry,Sociology,Business & Management,Agriculture & Forestry,Geography,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Biological Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Communication & Media Studies,Physics & Astronomy",False,False
3580,351–400,"City, University of London",40.0–42.3,3580,26.6,479,26.7,371,57.8,463,33.4,848,93.0,36,United Kingdom,"13,460",17.3,53%,56 : 44,"City, University of London","Electrical & Electronic Engineering,Psychology,History, Philosophy & Theology,Languages, Literature & Linguistics,Economics & Econometrics,Mathematics & Statistics,Sociology,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Computer Science,Other Health,Business & Management,Accounting & Finance,General Engineering,Civil Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering",False,False
3590,351–400,"Colorado State University, Fort Collins",40.0–42.3,3590,28.7,423,30.9,295,67.9,353,36.7,627,37.7,643,United States,"23,921",15.9,6%,53 : 47,"Colorado State University, Fort Collins","General Engineering,Business & Management,Geography,Geology, Environmental, Earth & Marine Sciences,Computer Science,Other Health,Sociology,Sport Science,Communication & Media Studies,Education,Art, Performing Arts & Design,Chemistry,Mathematics & Statistics,Agriculture & Forestry,Archaeology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Accounting & Finance,Civil Engineering,Biological Sciences,History, Philosophy & Theology,Veterinary Science,Chemical Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Psychology",False,False
3600,351–400,University of Côte d’Azur,40.0–42.3,3600,26.4,488,14.6,689,70.4,313,36.7,628,81.1,127,France,"33,839",21.8,23%,55 : 45,University of Côte d’Azur,"Medicine & Dentistry,Sociology,Geography,Agriculture & Forestry,Business & Management,Psychology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Archaeology,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Chemical Engineering,General Engineering,Chemistry,Computer Science,Biological Sciences,Education,Accounting & Finance,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy,Other Health,Sport Science,Civil Engineering,Mathematics & Statistics",False,False
3610,351–400,University of Crete,40.0–42.3,3610,20.0,826,17.6,597,85.9,144,37.4,592,47.1,499,Greece,"14,522",26.2,4%,62 : 38,University of Crete,"Computer Science,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Sociology,General Engineering,Biological Sciences,Archaeology,Other Health,Psychology,Education,Medicine & Dentistry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics",False,False
3620,351–400,Curtin University,40.0–42.3,3620,22.6,674,23.7,432,60.6,433,39.5,497,94.4,28,Australia,"31,483",18.5,37%,52 : 48,Curtin University Curtin,"History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Business & Management,Law,Electrical & Electronic Engineering,General Engineering,Physics & Astronomy,Economics & Econometrics,Politics & International Studies (incl Development Studies),Psychology,Education,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Sport Science,Archaeology,Mechanical & Aerospace Engineering,Accounting & Finance,Agriculture & Forestry,Communication & Media Studies,Art, Performing Arts & Design,Other Health,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Medicine & Dentistry,Geography,Chemistry,Sociology,Architecture",False,False
3630,351–400,Cyprus University of Technology,40.0–42.3,3630,17.8,969,13.8,713,88.6,115,33.0,883,69.9,224,Cyprus,"3,072",18.7,8%,57 : 43,Cyprus University of Technology,"Business & Management,Other Health,Art, Performing Arts & Design,Civil Engineering,Mechanical & Aerospace Engineering,Agriculture & Forestry,Accounting & Finance,Communication & Media Studies,Economics & Econometrics,Electrical & Electronic Engineering,Computer Science,Chemical Engineering,General Engineering",False,False
3640,351–400,Drexel University,40.0–42.3,3640,33.6,298,16.9,607,68.5,342,37.4,593,49.4,458,United States,"20,714",10.9,18%,49 : 51,Drexel University,"Education,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Architecture,General Engineering,Communication & Media Studies,Medicine & Dentistry,Languages, Literature & Linguistics,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Chemical Engineering,Electrical & Electronic Engineering,Sport Science,Business & Management,Economics & Econometrics,Law,History, Philosophy & Theology,Psychology,Veterinary Science,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Mathematics & Statistics,Other Health,Chemistry,Agriculture & Forestry",False,False
3650,351–400,Federal University of Toulouse Midi-Pyrénées,40.0–42.3,3650,30.9,362,25.8,391,65.4,376,35.6,690,61.4,298,France,"98,538",24.6,17%,53 : 47,Federal University of Toulouse Midi-Pyrénées,"Business & Management,Law,Education,Sociology,Chemical Engineering,Veterinary Science,Architecture,Civil Engineering,Chemistry,Communication & Media Studies,Archaeology,History, Philosophy & Theology,Other Health,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,Psychology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Biological Sciences,Economics & Econometrics,Computer Science,Sport Science,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mechanical & Aerospace Engineering,Mathematics & Statistics,Geography",False,False
3660,351–400,University of Georgia,40.0–42.3,3660,30.1,387,32.3,277,60.7,430,34.3,772,42.6,572,United States,"33,842",16.3,7%,58 : 42,University of Georgia,"Architecture,Archaeology,Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Agriculture & Forestry,Civil Engineering,Psychology,Other Health,Communication & Media Studies,Biological Sciences,Sport Science,Economics & Econometrics,Computer Science,Physics & Astronomy,Sociology,Law,Electrical & Electronic Engineering,History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Education,Chemistry,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Politics & International Studies (incl Development Studies),Chemical Engineering,Art, Performing Arts & Design,Veterinary Science",False,False
3670,351–400,Georgia State University,40.0–42.3,3670,30.9,363,24.7,412,65.4,377,32.1,994,39.7,617,United States,"28,593",18.9,6%,69 : 31,Georgia State University,"Biological Sciences,Economics & Econometrics,Geography,Mathematics & Statistics,Other Health,Physics & Astronomy,Sport Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Psychology,Languages, Literature & Linguistics,Education,Accounting & Finance,Law,Sociology,Business & Management,Computer Science,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences",False,False
3680,351–400,Gwangju Institute of Science and Technology (GIST),40.0–42.3,3680,38.6,203,40.5,181,40.9,609,66.8,157,34.4,697,South Korea,"1,731",11.5,6%,25 : 75,Gwangju Institute of Science and Technology (GIST),"Electrical & Electronic Engineering,Physics & Astronomy,General Engineering,Chemistry,Chemical Engineering,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences",False,False
3690,351–400,Hanyang University,40.0–42.3,3690,35.6,252,38.1,207,41.9,599,84.7,73,56.4,359,South Korea,"20,879",14.6,17%,,Hanyang University,"Sociology,Biological Sciences,Sport Science,Mathematics & Statistics,History, Philosophy & Theology,Chemical Engineering,Psychology,Education,Business & Management,Accounting & Finance,Archaeology,Other Health,Art, Performing Arts & Design,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Computer Science,Architecture,Medicine & Dentistry,Chemistry,Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Economics & Econometrics,Physics & Astronomy,Civil Engineering",False,False
