rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
3890,351–400,Politecnico di Milano,43.6–45.5,3890,32.0,398,34.4,295,60.8,533,75.0,138,60.5,411,Italy,"36,828",25.4,18%,34 : 66,Politecnico di Milano,"Physics & Astronomy,Architecture,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Chemical Engineering,Computer Science,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",False,False
3900,351–400,University of Stuttgart,43.6–45.5,3900,39.3,227,43.5,179,47.4,716,96.2,52,52.8,546,Germany,"24,554",44.0,20%,33 : 67,University of Stuttgart,"Chemical Engineering,Architecture,Electrical & Electronic Engineering,Sociology,Civil Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Computer Science,Physics & Astronomy,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering,Chemistry,General Engineering,Languages, Literature & Linguistics,Sport Science",False,False
3910,351–400,Swedish University of Agricultural Sciences,43.6–45.5,3910,29.5,485,27.9,422,74.2,339,89.5,78,48.1,630,Sweden,"3,720",4.4,4%,69 : 31,Swedish University of Agricultural Sciences,"Civil Engineering,Communication & Media Studies,Biological Sciences,Agriculture & Forestry,Architecture,Business & Management,Economics & Econometrics,Veterinary Science,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences",False,False
3920,351–400,Swinburne University of Technology,43.6–45.5,3920,24.6,707,28.2,416,70.4,398,41.6,599,81.1,176,Australia,"15,604",25.1,28%,35 : 65,Swinburne University of Technology,"Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,Sociology,Law,General Engineering,Computer Science,Business & Management,Art, Performing Arts & Design,Accounting & Finance,Education,Physics & Astronomy,Biological Sciences,Communication & Media Studies,Mathematics & Statistics,Mechanical & Aerospace Engineering,Chemistry,Civil Engineering,Other Health,Agriculture & Forestry,Psychology,Chemical Engineering,Politics & International Studies (incl Development Studies),Sport Science,Architecture,Languages, Literature & Linguistics",False,False
3930,351–400,University of Tasmania,43.6–45.5,3930,25.4,669,32.9,319,63.3,497,46.2,433,90.1,95,Australia,"18,328",22.8,33%,60 : 40,University of Tasmania,"Accounting & Finance,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Psychology,History, Philosophy & Theology,Other Health,Medicine & Dentistry,Biological Sciences,Sociology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Chemistry,Agriculture & Forestry,Sport Science,Civil Engineering,Communication & Media Studies,Economics & Econometrics,Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Mathematics & Statistics,Architecture,Education,Geography,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",False,False
3940,351–400,University of Turku,43.6–45.5,3940,27.0,584,30.8,362,75.6,323,35.8,1014,54.0,522,Finland,"12,813",15.8,6%,63 : 37,University of Turku,"Accounting & Finance,Other Health,Mathematics & Statistics,Computer Science,Communication & Media Studies,Archaeology,Law,Chemical Engineering,Business & Management,Education,Geography,Languages, Literature & Linguistics,Biological Sciences,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Chemistry,Medicine & Dentistry,Physics & Astronomy,Psychology,Civil Engineering",False,False
3950,351–400,UiT The Arctic University of Norway,43.6–45.5,3950,23.0,800,20.8,623,83.0,228,36.0,987,65.4,351,Norway,"14,276",10.4,11%,58 : 42,UiT The Arctic University of Norway,"Accounting & Finance,Sport Science,Computer Science,Civil Engineering,Geography,Other Health,Art, Performing Arts & Design,Psychology,Business & Management,Electrical & Electronic Engineering,Chemical Engineering,Politics & International Studies (incl Development Studies),Veterinary Science,Biological Sciences,Medicine & Dentistry,Mechanical & Aerospace Engineering,Sociology,Physics & Astronomy,Chemistry,Architecture,Communication & Media Studies,Law,Mathematics & Statistics,Archaeology,History, Philosophy & Theology,Education,Agriculture & Forestry,Economics & Econometrics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics",False,False
3960,351–400,Umeå University,43.6–45.5,3960,23.0,801,28.7,407,79.3,279,35.2,1084,63.5,374,Sweden,"17,055",12.4,11%,60 : 40,Umeå University,"Art, Performing Arts & Design,Computer Science,Sport Science,Law,Physics & Astronomy,Medicine & Dentistry,Electrical & Electronic Engineering,Economics & Econometrics,General Engineering,Psychology,Sociology,Accounting & Finance,Education,Chemistry,Communication & Media Studies,Agriculture & Forestry,Architecture,Other Health,Veterinary Science,Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Mathematics & Statistics,History, Philosophy & Theology,Civil Engineering,Biological Sciences,Geography",False,False
3970,351–400,Université de Versailles Saint-Quentin-en-Yvelines,43.6–45.5,3970,16.5,1357,23.3,549,86.8,178,34.6,1180,66.1,340,France,"16,699",21.2,16%,60 : 40,Université de Versailles Saint-Quentin-en-Yvelines,"Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Art, Performing Arts & Design,Physics & Astronomy,Business & Management,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Computer Science,Mathematics & Statistics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Chemistry,Medicine & Dentistry,Economics & Econometrics,Other Health,General Engineering,Geography,History, Philosophy & Theology,Education,Sociology,Law",False,False
3980,351–400,Victoria University,43.6–45.5,3980,25.0,694,28.1,418,70.5,395,43.6,516,86.6,137,Australia,"15,838",44.1,28%,52 : 48,Victoria University,"Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,General Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Other Health,Psychology,Business & Management,Law,Economics & Econometrics,Communication & Media Studies,Education,Sport Science,Architecture,Mechanical & Aerospace Engineering,Sociology,Computer Science,Biological Sciences,Civil Engineering",False,False
3990,351–400,University of Victoria,43.6–45.5,3990,23.6,762,31.7,341,65.1,475,44.4,490,87.8,118,Canada,"21,317",25.2,21%,55 : 45,University of Victoria,"Languages, Literature & Linguistics,General Engineering,Economics & Econometrics,Physics & Astronomy,Education,Computer Science,Chemistry,Other Health,Law,Biological Sciences,Psychology,Sociology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Electrical & Electronic Engineering,Accounting & Finance,Civil Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Business & Management,Medicine & Dentistry,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences",False,False
4000,351–400,Wayne State University,43.6–45.5,4000,33.6,354,18.4,719,81.9,243,48.1,404,37.4,904,United States,"22,359",11.6,7%,57 : 43,Wayne State University,"Sociology,Civil Engineering,Law,Biological Sciences,Sport Science,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,History, Philosophy & Theology,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,Art, Performing Arts & Design,Mathematics & Statistics,General Engineering,Medicine & Dentistry,Psychology,Business & Management,Education,Accounting & Finance,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,Communication & Media Studies",False,False
4010,401–500,Aberystwyth University,39.8–43.5,4010,23.8,748,23.8,532,62.0,516,38.6,756,79.0,203,United Kingdom,"6,810",17.2,22%,51 : 49,Aberystwyth University,"Geology, Environmental, Earth & Marine Sciences,Sociology,Education,Biological Sciences,Geography,Agriculture & Forestry,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Computer Science,Mathematics & Statistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,Languages, Literature & Linguistics,Physics & Astronomy,Communication & Media Studies,Psychology,Veterinary Science,Other Health,Business & Management,Accounting & Finance,Sport Science",False,False
4020,401–500,University of Alaska Fairbanks,39.8–43.5,4020,28.8,512,24.1,522,67.3,438,41.3,614,55.7,492,United States,"3,342",8.2,5%,52 : 48,University of Alaska Fairbanks,"Education,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Geography,Sociology,Economics & Econometrics,Architecture,Biological Sciences,Other Health,History, Philosophy & Theology,Civil Engineering,Chemistry,Computer Science,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics",False,False
4030,401–500,American University,39.8–43.5,4030,39.5,217,17.6,756,69.9,400,38.7,749,34.6,954,United States,"12,460",13.5,13%,63 : 37,American University,"Geology, Environmental, Earth & Marine Sciences,Business & Management,Other Health,Physics & Astronomy,Languages, Literature & Linguistics,Education,Sociology,Accounting & Finance,Biological Sciences,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Sport Science,Communication & Media Studies,Chemistry,Medicine & Dentistry,Psychology",False,False
4040,401–500,Aston University,39.8–43.5,4040,21.5,894,25.6,482,66.2,459,36.1,966,92.4,75,United Kingdom,"11,550",19.7,25%,48 : 52,Aston University,"Chemical Engineering,Sociology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Other Health,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Computer Science,Law,Business & Management",False,False
4050,401–500,Aswan University,39.8–43.5,4050,12.4,1524,9.1,1365,99.9,10,33.4,1435,46.9,651,Egypt,"25,114",40.9,2%,57 : 43,Aswan University,"General Engineering,Chemistry,Economics & Econometrics,Agriculture & Forestry,Psychology,Architecture,Medicine & Dentistry,Mechanical & Aerospace Engineering,Communication & Media Studies,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Education,Sport Science,Other Health,Veterinary Science,Archaeology,Business & Management,Biological Sciences,Geography,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Civil Engineering,Physics & Astronomy,Sociology,Chemical Engineering,Law,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics",False,False
4060,401–500,Bangor University,39.8–43.5,4060,22.4,833,24.0,528,65.3,468,34.2,1243,82.3,169,United Kingdom,"9,665",17.0,25%,59 : 41,Bangor University,"Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology,Computer Science,Sociology,Art, Performing Arts & Design,Law,Education,History, Philosophy & Theology,Sport Science,Business & Management,Agriculture & Forestry,Accounting & Finance,Biological Sciences,Other Health,Communication & Media Studies,Archaeology,Economics & Econometrics,Geography",False,False
4070,401–500,University of Bari Aldo Moro,39.8–43.5,4070,17.1,1279,19.5,674,87.3,171,35.8,1001,33.1,993,Italy,"29,396",21.1,1%,61 : 39,University of Bari Aldo Moro,"Business & Management,Veterinary Science,Communication & Media Studies,Accounting & Finance,Biological Sciences,Politics & International Studies (incl Development Studies),Archaeology,Agriculture & Forestry,Economics & Econometrics,Law,Other Health,Physics & Astronomy,Medicine & Dentistry,Psychology,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Sport Science,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemistry,Sociology",False,False
4080,401–500,Bauman Moscow State Technical University,39.8–43.5,4080,32.5,382,17.1,779,71.7,374,69.9,176,29.4,1086,Russian Federation,"19,501",5.6,8%,29 : 71,Bauman Moscow State Technical University,"History, Philosophy & Theology,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Sport Science,Civil Engineering,Biological Sciences,Chemistry,Law,Computer Science,Accounting & Finance,Business & Management,Other Health,Mechanical & Aerospace Engineering,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Agriculture & Forestry,Languages, Literature & Linguistics,Sociology,Chemical Engineering",False,False
