rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
2280,201-250,University of Newcastle,46.3—50.4,2280,29.3,386,28.5,309,73.5,249,63.7,150,79.8,123,Australia,"23,838",22.7,18%,56 : 44,University of Newcastle,"Psychology,Medicine & Dentistry,Mathematics & Statistics,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,Other Health,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),General Engineering,Economics & Econometrics,Business & Management,Law,Geography,Architecture,Education,Agriculture & Forestry,Computer Science,Sport Science,Sociology,Art, Performing Arts & Design,Civil Engineering,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies,Chemical Engineering,Biological Sciences",False,False
2290,201-250,North Carolina State University,46.3—50.4,2290,37.5,229,32.7,248,68.4,300,42.0,393,50.2,399,United States,"30,187",13.1,12%,45 : 55,North Carolina State University,"Biological Sciences,Art, Performing Arts & Design,Chemistry,Education,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Civil Engineering,Psychology,Computer Science,Communication & Media Studies,History, Philosophy & Theology,Architecture,Mathematics & Statistics,General Engineering,Mechanical & Aerospace Engineering,Sociology,Business & Management,Chemical Engineering,Physics & Astronomy,Veterinary Science,Accounting & Finance,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences",False,False
2300,201-250,University of Otago,46.3—50.4,2300,30.5,357,30.7,272,80.1,182,35.6,646,88.6,66,New Zealand,"18,567",20.2,20%,57 : 43,University of Otago,"Mathematics & Statistics,Medicine & Dentistry,Business & Management,Agriculture & Forestry,Accounting & Finance,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Biological Sciences,Communication & Media Studies,Economics & Econometrics,Sport Science,Politics & International Studies (incl Development Studies),Education,Sociology,Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Computer Science,Geography,Chemistry,Psychology",False,False
2310,201-250,University of Oulu,46.3—50.4,2310,30.3,363,32.6,251,75.1,231,39.9,461,54.2,357,Finland,"10,089",23.5,7%,50 : 50,University of Oulu,"Geography,Archaeology,Medicine & Dentistry,Computer Science,Mechanical & Aerospace Engineering,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Biological Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Architecture,Education,History, Philosophy & Theology,Civil Engineering,Economics & Econometrics,General Engineering,Physics & Astronomy,Mathematics & Statistics,Communication & Media Studies,Psychology",False,False
2320,201-250,Paris Descartes University,46.3—50.4,2320,24.6,515,32.5,253,84.6,132,38.6,500,51.7,375,France,"32,978",24.4,15%,63 : 37,Paris Descartes University,"Accounting & Finance,Art, Performing Arts & Design,Biological Sciences,Business & Management,Communication & Media Studies,Computer Science,Economics & Econometrics,Education,Law,Mathematics & Statistics,Medicine & Dentistry,Psychology,Sociology,Sport Science",False,False
2330,201-250,Paris Diderot University – Paris 7,46.3—50.4,2330,28.9,389,24.0,394,91.8,68,32.9,836,65.7,239,France,"27,836",14.8,17%,63 : 37,Paris Diderot University – Paris 7,,False,False
2340,201-250,Politecnico di Milano,46.3—50.4,2340,32.6,312,30.3,278,76.4,216,59.3,176,52.6,366,Italy,"33,486",25.3,13%,35 : 65,Politecnico di Milano,"Physics & Astronomy,Architecture,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Chemical Engineering,Computer Science,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",False,False
2350,201-250,Queensland University of Technology,46.3—50.4,2350,28.4,402,37.9,197,67.4,310,58.9,181,77.9,140,Australia,"34,398",36.3,17%,54 : 46,Queensland University of Technology qut,"Languages, Literature & Linguistics,Education,Chemistry,Sport Science,Other Health,Psychology,Accounting & Finance,Law,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Electrical & Electronic Engineering,Architecture,Physics & Astronomy,Chemical Engineering,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering,Communication & Media Studies,Computer Science,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Civil Engineering,Mathematics & Statistics",False,False
2360,201-250,Queen’s University,46.3—50.4,2360,38.9,200,34.8,231,60.9,378,41.7,404,64.7,250,Canada,"21,015",22.6,11%,58 : 42,Queen’s University Canadian University Research Student Experience,"Mechanical & Aerospace Engineering,Business & Management,Electrical & Electronic Engineering,Agriculture & Forestry,Psychology,Law,Art, Performing Arts & Design,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Civil Engineering,Mathematics & Statistics,General Engineering,History, Philosophy & Theology,Chemical Engineering,Physics & Astronomy,Communication & Media Studies,Accounting & Finance,Education,Sport Science,Geography,Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Computer Science,Chemistry,Sociology",False,False
2370,201-250,Queen’s University Belfast,46.3—50.4,2370,31.2,340,31.9,261,78.3,199,37.1,573,94.3,24,United Kingdom,"17,350",16.1,32%,55 : 45,Queen’s University Belfast qub queen&#039;s,"Psychology,Accounting & Finance,Law,Economics & Econometrics,Geography,Chemistry,Communication & Media Studies,Civil Engineering,Architecture,Biological Sciences,Physics & Astronomy,Business & Management,Geology, Environmental, Earth & Marine Sciences,Education,Computer Science,Sociology,Medicine & Dentistry,Agriculture & Forestry,Other Health,History, Philosophy & Theology,Chemical Engineering,Mechanical & Aerospace Engineering,Archaeology,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mathematics & Statistics",False,False
2380,201-250,RCSI University of Medicine and Health Sciences,46.3—50.4,2380,35.5,254,18.6,522,81.7,164,37.1,574,89.5,59,Ireland,"2,184",18.2,62%,,RCSI University of Medicine and Health Sciences rcsi,"Other Health,Medicine & Dentistry",False,False
2390,201-250,Shanghai Jiao Tong University,46.3—50.4,2390,51.9,85,56.5,80,41.5,553,90.5,48,29.3,701,China,"36,535",12.3,6%,41 : 59,Shanghai Jiao Tong University SJTU,"Medicine & Dentistry,Veterinary Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Physics & Astronomy,Computer Science,Chemistry,History, Philosophy & Theology,Education,Biological Sciences,Architecture,Chemical Engineering,Agriculture & Forestry,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Sport Science,Accounting & Finance,General Engineering,Psychology,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",False,False
2400,201-250,Simon Fraser University,46.3—50.4,2400,23.8,546,31.9,262,77.0,211,47.5,285,89.3,61,Canada,"26,607",28.3,29%,55 : 45,Simon Fraser University,"Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Psychology,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,Art, Performing Arts & Design,Electrical & Electronic Engineering,Other Health,Sociology,Mathematics & Statistics,Law,Computer Science,Business & Management,Geography,Sport Science,Archaeology,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Physics & Astronomy",False,False
2410,201-250,University of South Florida (Tampa),46.3—50.4,2410,27.8,412,34.9,228,75.2,230,95.8,37,44.4,480,United States,"32,016",19.0,11%,,University of South Florida (Tampa),"Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Education,Archaeology,Medicine & Dentistry,Art, Performing Arts & Design,Business & Management,Chemistry,Communication & Media Studies,Computer Science,Veterinary Science,Accounting & Finance,Physics & Astronomy,Civil Engineering,Psychology,History, Philosophy & Theology,Mathematics & Statistics,Electrical & Electronic Engineering,General Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Sociology,Geography,Agriculture & Forestry,Chemical Engineering,Architecture,Other Health,Biological Sciences,Sport Science",False,False
2420,201-250,"St George’s, University of London",46.3—50.4,2420,21.3,654,20.7,473,100.0,1,35.5,659,67.7,223,United Kingdom,"3,075",14.6,16%,62 : 38,"St George’s, University of London","Medicine & Dentistry,Other Health",False,False
2430,201-250,Stony Brook University,46.3—50.4,2430,34.7,269,24.5,384,86.8,110,35.6,649,55.6,334,United States,"22,867",10.9,24%,49 : 51,Stony Brook University,"Art, Performing Arts & Design,Computer Science,Politics & International Studies (incl Development Studies),Civil Engineering,Biological Sciences,Languages, Literature & Linguistics,Accounting & Finance,Psychology,General Engineering,Other Health,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Business & Management,Education,Electrical & Electronic Engineering,Medicine & Dentistry,Geography,Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Archaeology,Sociology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemistry,Economics & Econometrics",False,False
2440,201-250,University of Stuttgart,46.3—50.4,2440,42.3,159,44.5,141,53.4,444,100.0,10,47.2,441,Germany,"15,721",30.3,14%,30 : 70,University of Stuttgart,"Chemical Engineering,Architecture,Electrical & Electronic Engineering,Sociology,Civil Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Computer Science,Physics & Astronomy,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering,Chemistry,General Engineering,Languages, Literature & Linguistics,Sport Science",False,False
2450,201-250,University of Technology Sydney,46.3—50.4,2450,27.1,439,40.0,177,73.8,246,44.2,344,92.3,36,Australia,"25,069",44.0,35%,52 : 48,University of Technology Sydney UTS,"Sociology,Psychology,Computer Science,General Engineering,Agriculture & Forestry,Medicine & Dentistry,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Physics & Astronomy,Electrical & Electronic Engineering,Architecture,Civil Engineering,Law,Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Sport Science,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health",False,False
2460,201-250,Technical University of Darmstadt,46.3—50.4,2460,38.2,214,43.0,152,52.5,449,95.1,39,54.7,347,Germany,"20,719",51.9,18%,28 : 72,Technical University of Darmstadt Technical University of Darmstadt,"Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Computer Science,Civil Engineering,Mechanical & Aerospace Engineering,Architecture,Physics & Astronomy,Other Health,Electrical & Electronic Engineering,Sport Science,Economics & Econometrics,Sociology,Business & Management,Psychology,Education,General Engineering,Chemistry,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences",False,False
2470,201-250,Tel Aviv University,46.3—50.4,2470,41.0,172,51.1,99,55.1,429,45.3,315,49.1,416,Israel,"23,663",24.0,4%,,Tel Aviv University,"Medicine & Dentistry,Biological Sciences,Business & Management,Education,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Computer Science,Sociology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Architecture,Agriculture & Forestry,Geography,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,Archaeology,Law,Mathematics & Statistics,Other Health,Chemistry",False,False
2480,201-250,University of Texas at Dallas,46.3—50.4,2480,26.9,445,32.5,254,90.4,80,43.3,365,53.1,364,United States,"17,825",25.0,25%,44 : 56,University of Texas at Dallas utd,"Computer Science,Psychology,Chemistry,History, Philosophy & Theology,Economics & Econometrics,Mechanical & Aerospace Engineering,Geography,General Engineering,Business & Management,Biological Sciences,Accounting & Finance,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mathematics & Statistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Sociology",False,False
