rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
1940,=194,University of Duisburg-Essen,54.0,1940,34.4,324,32.8,303,91.8,103,71.6,142,60.0,387,Germany,"42,698",53.0,19%,48 : 52,University of Duisburg-Essen,"Other Health,Computer Science,Accounting & Finance,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Physics & Astronomy,History, Philosophy & Theology,Civil Engineering,Psychology,Economics & Econometrics,Sport Science,Communication & Media Studies,Education,Medicine & Dentistry,Biological Sciences,Sociology,Business & Management,General Engineering,Electrical & Electronic Engineering",False,False
1950,=194,University of Technology Sydney,54.0,1950,33.5,351,42.9,176,75.3,298,50.3,342,96.1,26,Australia,"26,385",43.4,34%,51 : 49,University of Technology Sydney UTS,"Sociology,Psychology,Computer Science,General Engineering,Agriculture & Forestry,Medicine & Dentistry,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Physics & Astronomy,Electrical & Electronic Engineering,Architecture,Civil Engineering,Law,Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Sport Science,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health",False,False
1960,=194,University of the Witwatersrand,54.0,1960,31.2,408,43.2,173,78.8,248,100.0,11,73.7,242,South Africa,"28,521",26.3,8%,56 : 44,University of the Witwatersrand Wits,"Physics & Astronomy,Art, Performing Arts & Design,Mathematics & Statistics,Civil Engineering,Accounting & Finance,Chemistry,Medicine & Dentistry,Communication & Media Studies,Other Health,Computer Science,Geography,General Engineering,Sociology,Education,Archaeology,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering,Languages, Literature & Linguistics,Biological Sciences,Law,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Psychology,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics",False,False
1970,197,Yonsei University (Seoul campus),53.9,1970,51.2,99,52.6,106,53.0,595,98.9,26,58.4,411,South Korea,"17,744",14.6,22%,47 : 53,Yonsei University (Seoul campus) Yonsei Yon Sei,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Physics & Astronomy,Civil Engineering,History, Philosophy & Theology,Sport Science,Biological Sciences,Computer Science,Law,Geology, Environmental, Earth & Marine Sciences,Education,Languages, Literature & Linguistics,Accounting & Finance,Chemistry,Architecture,Other Health,Mathematics & Statistics,Business & Management,General Engineering,Medicine & Dentistry,Art, Performing Arts & Design,Sociology,Psychology,Communication & Media Studies,Chemical Engineering,Politics & International Studies (incl Development Studies)",False,False
1980,=198,University of Antwerp,53.8,1980,35.6,301,44.5,158,75.8,282,72.2,138,69.6,274,Belgium,"15,166",29.3,17%,55 : 45,University of Antwerp,"Electrical & Electronic Engineering,Other Health,Law,Art, Performing Arts & Design,Veterinary Science,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,History, Philosophy & Theology,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Computer Science,Sociology,General Engineering,Medicine & Dentistry,Education,Mathematics & Statistics,Economics & Econometrics,Chemical Engineering,Physics & Astronomy,Communication & Media Studies",False,False
1990,=198,Cardiff University,53.8,1990,32.5,374,35.5,260,87.1,157,37.8,821,85.1,131,United Kingdom,"25,500",13.5,27%,59 : 41,Cardiff University,"Education,Psychology,Other Health,Archaeology,Geology, Environmental, Earth & Marine Sciences,Law,Business & Management,Politics & International Studies (incl Development Studies),Architecture,Computer Science,Chemistry,History, Philosophy & Theology,Civil Engineering,Geography,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Biological Sciences,Accounting & Finance,General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Chemical Engineering,Economics & Econometrics,Physics & Astronomy",False,False
2000,=198,George Washington University,53.8,2000,48.6,113,32.4,312,81.5,225,35.0,1179,55.5,449,United States,"23,488",13.1,18%,60 : 40,George Washington University,"Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Psychology,Archaeology,Other Health,Physics & Astronomy,Medicine & Dentistry,General Engineering,Art, Performing Arts & Design,Education,Sport Science,Economics & Econometrics,Biological Sciences,Accounting & Finance,Mathematics & Statistics,Business & Management,Law,Communication & Media Studies,Computer Science,Chemistry,History, Philosophy & Theology,Civil Engineering,Politics & International Studies (incl Development Studies),Architecture,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Geography",False,False
2010,=198,University of Lausanne,53.8,2010,33.1,361,44.2,161,73.3,335,67.8,162,92.7,67,Switzerland,"12,197",9.6,24%,,University of Lausanne,"Communication & Media Studies,Archaeology,Other Health,Geography,Medicine & Dentistry,Law,Education,Accounting & Finance,Biological Sciences,History, Philosophy & Theology,Sociology,Psychology,Sport Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Computer Science",False,False
2020,=198,University of St Andrews,53.8,2020,42.2,182,41.8,192,67.8,399,37.6,842,96.6,20,United Kingdom,"9,215",12.7,46%,58 : 42,University of St Andrews,"Other Health,Geography,Communication & Media Studies,Business & Management,Psychology,Sociology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Archaeology,Computer Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Chemistry,Biological Sciences,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics",False,False
2030,201–250,Aalborg University,50.1–53.7,2030,28.5,494,39.1,221,87.1,156,48.0,372,75.1,231,Denmark,"16,340",13.6,15%,,Aalborg University,"Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Sociology,Communication & Media Studies,History, Philosophy & Theology,Accounting & Finance,Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Agriculture & Forestry,Other Health,Physics & Astronomy,Law,Mechanical & Aerospace Engineering,Architecture,Geography,Computer Science,Sport Science,Chemistry,Art, Performing Arts & Design,Biological Sciences,Electrical & Electronic Engineering,General Engineering,Psychology,Medicine & Dentistry",False,False
2040,201–250,University of Barcelona,50.1–53.7,2040,37.3,265,32.5,308,87.6,149,41.2,594,54.7,461,Spain,"46,214",11.8,10%,62 : 38,University of Barcelona,"Art, Performing Arts & Design,Medicine & Dentistry,Law,Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Sociology,Business & Management,Biological Sciences,Communication & Media Studies,Archaeology,Other Health,Psychology,History, Philosophy & Theology,Accounting & Finance,Sport Science,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Education,Chemistry,Economics & Econometrics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering,Geography",False,False
2050,201–250,University of Bergen,50.1–53.7,2050,29.5,471,29.4,370,94.1,83,37.1,887,78.3,199,Norway,"14,007",12.5,14%,60 : 40,University of Bergen,"Geography,History, Philosophy & Theology,Other Health,Chemistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Computer Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Communication & Media Studies,Medicine & Dentistry,Mathematics & Statistics,Psychology,Education,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Biological Sciences,Sociology",False,False
2060,201–250,Brandeis University,50.1–53.7,2060,28.5,495,22.9,528,100.0,2,35.6,1064,53.4,489,United States,"5,375",12.2,27%,57 : 43,Brandeis University,"Languages, Literature & Linguistics,Physics & Astronomy,Computer Science,Chemistry,Mathematics & Statistics,Biological Sciences,Art, Performing Arts & Design,Psychology,Agriculture & Forestry,Business & Management,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology",False,False
2070,201–250,University of Calgary,50.1–53.7,2070,33.9,336,34.2,282,84.7,187,48.1,368,77.2,210,Canada,"28,560",16.0,19%,,University of Calgary,"Geography,Psychology,Mechanical & Aerospace Engineering,Veterinary Science,History, Philosophy & Theology,Other Health,Sport Science,Physics & Astronomy,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Chemical Engineering,Chemistry,Education,Law,Archaeology,Civil Engineering,Politics & International Studies (incl Development Studies),Business & Management,Economics & Econometrics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Architecture,Medicine & Dentistry,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Biological Sciences",False,False
2080,201–250,Copenhagen Business School,50.1–53.7,2080,25.3,615,32.4,310,83.7,198,43.6,490,92.2,72,Denmark,"16,317",30.9,25%,48 : 52,Copenhagen Business School,"Business & Management,Economics & Econometrics,Computer Science,Mathematics & Statistics,Communication & Media Studies,Accounting & Finance,Sociology,Politics & International Studies (incl Development Studies)",False,False
2090,201–250,University of Dundee,50.1–53.7,2090,24.8,640,31.2,328,90.5,119,46.5,411,80.4,177,United Kingdom,"12,120",17.6,22%,63 : 37,University of Dundee,"History, Philosophy & Theology,Mechanical & Aerospace Engineering,Computer Science,Psychology,Education,Architecture,Biological Sciences,Medicine & Dentistry,Physics & Astronomy,Mathematics & Statistics,Other Health,Economics & Econometrics,Civil Engineering,Business & Management,Electrical & Electronic Engineering,Geography,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Law,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Communication & Media Studies",False,False
2100,201–250,École Normale Supérieure de Lyon,50.1–53.7,2100,45.2,142,43.5,170,63.9,453,47.0,399,70.7,266,France,"2,362",8.9,13%,48 : 52,École Normale Supérieure de Lyon,"History, Philosophy & Theology,Mathematics & Statistics,Sociology,Chemistry,Languages, Literature & Linguistics,Physics & Astronomy,Education,Geography,Computer Science,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences",False,False
2110,201–250,Griffith University,50.1–53.7,2110,25.5,608,32.7,305,86.0,170,42.0,549,81.8,163,Australia,"34,120",23.6,17%,58 : 42,Griffith University,"Physics & Astronomy,Chemistry,Architecture,Archaeology,Mathematics & Statistics,Civil Engineering,Psychology,Education,Business & Management,Computer Science,Law,Electrical & Electronic Engineering,Sociology,General Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Languages, Literature & Linguistics,Biological Sciences,Geography,Medicine & Dentistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Other Health,Sport Science,History, Philosophy & Theology,Agriculture & Forestry,Accounting & Finance,Mechanical & Aerospace Engineering,Economics & Econometrics",False,False
2120,201–250,University of Hawai’i at Mānoa,50.1–53.7,2120,36.3,283,38.9,224,73.8,322,51.5,317,65.5,312,United States,"15,054",10.8,10%,57 : 43,University of Hawai’i at Mānoa,"Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance,Law,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Other Health,Geography,Architecture,Computer Science,Chemistry,Sociology,Medicine & Dentistry,Electrical & Electronic Engineering,Mathematics & Statistics,Archaeology,Civil Engineering,Sport Science,Business & Management,General Engineering,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Biological Sciences,Art, Performing Arts & Design,Education,Veterinary Science,Politics & International Studies (incl Development Studies)",False,False
2130,201–250,Hebrew University of Jerusalem,50.1–53.7,2130,48.2,118,45.1,156,62.3,473,41.4,583,60.3,382,Israel,"16,137",12.0,5%,56 : 44,Hebrew University of Jerusalem,"Computer Science,Geography,Physics & Astronomy,Mathematics & Statistics,Veterinary Science,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics,Other Health,Communication & Media Studies,Biological Sciences,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Law,Sociology,Chemistry,Archaeology,History, Philosophy & Theology,Psychology,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Business & Management",False,False
