rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
1340,134,Nanjing University,58.4,1340,54.4,87,47.5,128,71.7,336,84.0,76,56.1,410,China,"34,580",15.6,9%,48 : 52,Nanjing University,"Other Health,Sociology,Economics & Econometrics,Chemistry,Medicine & Dentistry,Archaeology,History, Philosophy & Theology,General Engineering,Business & Management,Biological Sciences,Architecture,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Geography,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Education,Law,Languages, Literature & Linguistics,Art, Performing Arts & Design,Computer Science,Communication & Media Studies,Mathematics & Statistics",False,False
1350,134,The University of Western Australia,58.4,1350,33.5,337,44.5,149,88.8,135,55.0,245,93.1,53,Australia,"18,510",21.9,26%,49 : 51,The University of Western Australia,"Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Economics & Econometrics,Biological Sciences,Psychology,Archaeology,Education,Chemistry,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,General Engineering,Sport Science,Geography,Architecture,Other Health,Law,Communication & Media Studies,Medicine & Dentistry,Agriculture & Forestry,Computer Science,Physics & Astronomy,Accounting & Finance,Civil Engineering,Mathematics & Statistics",False,False
1360,=135,University of Adelaide,58.3,1360,32.8,353,41.2,176,92.5,92,61.6,193,90.9,77,Australia,"21,339",30.4,27%,49 : 51,University of Adelaide Adelaide University,"Communication & Media Studies,Education,Mathematics & Statistics,Agriculture & Forestry,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Sport Science,Psychology,Geography,General Engineering,Computer Science,Architecture,Art, Performing Arts & Design,Veterinary Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Politics & International Studies (incl Development Studies),Law,Economics & Econometrics,Chemical Engineering,Biological Sciences,Medicine & Dentistry,Other Health,Civil Engineering,Languages, Literature & Linguistics",False,False
1370,=135,University of Geneva,58.3,1370,39.0,228,44.0,152,81.1,219,65.2,172,98.5,10,Switzerland,"16,530",15.2,39%,61 : 39,University of Geneva,"Politics & International Studies (incl Development Studies),Law,History, Philosophy & Theology,Computer Science,Sociology,Economics & Econometrics,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Medicine & Dentistry,Mathematics & Statistics,Physics & Astronomy,Archaeology,Education,Geography,Psychology,Accounting & Finance,Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health,Communication & Media Studies",False,False
1380,=135,University of Hamburg,58.3,1380,46.3,134,47.5,127,77.9,260,98.3,25,58.4,382,Germany,"29,584",58.2,12%,56 : 44,University of Hamburg,"Accounting & Finance,Chemistry,Computer Science,Archaeology,Education,Communication & Media Studies,Art, Performing Arts & Design,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Sociology,Other Health,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Agriculture & Forestry,Psychology,Economics & Econometrics,Physics & Astronomy,Medicine & Dentistry,Mathematics & Statistics,History, Philosophy & Theology,Law,Geography,Business & Management,Sport Science",False,False
1390,=135,Karlsruhe Institute of Technology,58.3,1390,46.8,129,47.4,131,75.7,289,92.5,49,67.1,276,Germany,"26,593",25.8,20%,28 : 72,Karlsruhe Institute of Technology,"Communication & Media Studies,Mechanical & Aerospace Engineering,Computer Science,Chemical Engineering,Art, Performing Arts & Design,Chemistry,Electrical & Electronic Engineering,Mathematics & Statistics,Architecture,Sport Science,Geography,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Education,Accounting & Finance,Physics & Astronomy,Economics & Econometrics,Biological Sciences,History, Philosophy & Theology,Business & Management,General Engineering",False,False
1400,=135,Pompeu Fabra University,58.3,1400,40.0,216,39.1,206,95.7,59,42.4,487,64.3,298,Spain,"11,523",21.3,13%,60 : 40,Pompeu Fabra University,"Art, Performing Arts & Design,Education,Communication & Media Studies,Languages, Literature & Linguistics,Mathematics & Statistics,Business & Management,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Accounting & Finance,History, Philosophy & Theology,Other Health,Computer Science,Sociology,Biological Sciences,Law,Economics & Econometrics",False,False
1410,141,University of Exeter,57.8,1410,34.3,318,39.7,196,93.2,81,36.3,864,90.3,82,United Kingdom,"20,285",18.0,28%,54 : 46,University of Exeter,"Geography,Art, Performing Arts & Design,Electrical & Electronic Engineering,Sociology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Computer Science,Education,Architecture,Law,Biological Sciences,Psychology,Accounting & Finance,Languages, Literature & Linguistics,Communication & Media Studies,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,Other Health,Business & Management,Archaeology,Agriculture & Forestry,Economics & Econometrics,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Veterinary Science,Civil Engineering,Physics & Astronomy,General Engineering",False,False
1420,142,Pohang University of Science and Technology (POSTECH),57.7,1420,50.7,99,47.8,121,77.4,267,94.3,43,34.4,802,South Korea,"3,238",10.7,4%,24 : 76,Pohang University of Science and Technology (POSTECH) postech,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Chemistry,Computer Science,Physics & Astronomy,General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Mathematics & Statistics",False,False
1430,=143,Ghent University,57.6,1430,44.9,148,47.9,120,77.6,264,81.5,83,58.7,375,Belgium,"35,835",35.2,10%,54 : 46,Ghent University,"Accounting & Finance,Education,Economics & Econometrics,General Engineering,Psychology,Archaeology,Computer Science,Sport Science,Business & Management,Mechanical & Aerospace Engineering,Physics & Astronomy,History, Philosophy & Theology,Other Health,Biological Sciences,Geography,Civil Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Law,Mathematics & Statistics,Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Veterinary Science,Electrical & Electronic Engineering,Communication & Media Studies,Chemistry,Sociology",False,False
1440,=143,University of Vienna,57.6,1440,53.3,90,47.6,126,64.7,426,35.4,971,94.4,38,Austria,"33,185",19.3,27%,66 : 34,University of Vienna,"Communication & Media Studies,Education,Law,Economics & Econometrics,Sport Science,Psychology,Biological Sciences,Sociology,Other Health,Physics & Astronomy,Archaeology,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Geography,Languages, Literature & Linguistics,Business & Management,Chemistry",False,False
1450,145,Autonomous University of Barcelona,57.5,1450,43.9,159,36.5,231,92.4,93,41.3,530,62.2,327,Spain,"32,223",12.8,16%,59 : 41,Autonomous University of Barcelona uab,"General Engineering,Geography,Accounting & Finance,Agriculture & Forestry,Psychology,History, Philosophy & Theology,Other Health,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Electrical & Electronic Engineering,Business & Management,Law,Mathematics & Statistics,Archaeology,Education,Sport Science,Art, Performing Arts & Design,Computer Science,Veterinary Science,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Biological Sciences,Languages, Literature & Linguistics,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies)",False,False
1460,=146,University of Cologne,57.3,1460,43.5,164,41.8,168,83.7,196,77.9,101,61.3,335,Germany,"37,483",37.9,15%,,University of Cologne,"Other Health,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Psychology,Medicine & Dentistry,Chemistry,Accounting & Finance,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Sociology,Business & Management,Physics & Astronomy,Archaeology,Law,Geography,Biological Sciences,Communication & Media Studies,Art, Performing Arts & Design,Education,Politics & International Studies (incl Development Studies)",False,False
1470,=146,Indiana University,57.3,1470,49.4,108,45.6,143,78.6,253,52.8,271,52.6,463,United States,"65,707",13.8,16%,52 : 48,Indiana University,"Civil Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,General Engineering,Chemistry,Medicine & Dentistry,Law,Accounting & Finance,Art, Performing Arts & Design,Communication & Media Studies,Sociology,Other Health,Economics & Econometrics,Archaeology,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geography,Chemical Engineering,Sport Science,Business & Management,Veterinary Science,Physics & Astronomy,Agriculture & Forestry,Education,Architecture,Psychology,Computer Science,Biological Sciences",False,False
1480,=146,Lancaster University,57.3,1480,36.5,271,40.3,186,88.0,141,35.6,945,93.3,46,United Kingdom,"12,200",12.8,39%,51 : 49,Lancaster University,"Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Geography,Medicine & Dentistry,Chemistry,Electrical & Electronic Engineering,Accounting & Finance,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,Law,Education,Economics & Econometrics,Biological Sciences,Sociology,Sport Science,Other Health,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Psychology,Computer Science,Chemical Engineering,Business & Management,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Architecture",False,False
1490,=149,University of Nottingham,57.2,1490,42.7,176,42.8,163,80.0,229,40.8,553,86.8,104,United Kingdom,"29,430",14.6,30%,54 : 46,University of Nottingham,"Languages, Literature & Linguistics,Agriculture & Forestry,Law,History, Philosophy & Theology,Medicine & Dentistry,Architecture,Education,Sport Science,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Chemical Engineering,Biological Sciences,Art, Performing Arts & Design,Other Health,Chemistry,Archaeology,Computer Science,Veterinary Science,Civil Engineering,Psychology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Accounting & Finance,Mathematics & Statistics,Communication & Media Studies,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Geography",False,False
1500,=149,Ulm University,57.2,1500,40.6,209,36.7,228,92.6,91,75.8,110,57.6,392,Germany,"10,719",28.0,13%,48 : 52,Ulm University,"Education,Physics & Astronomy,Chemical Engineering,Computer Science,Chemistry,Sport Science,Medicine & Dentistry,Other Health,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,Biological Sciences",False,False
1510,151,TU Dresden,57.0,1510,46.0,139,47.7,124,74.8,307,94.5,42,55.3,424,Germany,"33,560",35.1,14%,42 : 58,TU Dresden,"Chemistry,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Biological Sciences,Mechanical & Aerospace Engineering,Geography,Psychology,Civil Engineering,Computer Science,Medicine & Dentistry,Business & Management,Economics & Econometrics,Architecture,Education,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Other Health",False,False
1520,152,Tufts University,56.8,1520,48.8,112,32.0,292,91.2,104,40.5,578,55.9,414,United States,"10,659",10.1,19%,55 : 45,Tufts University,"Other Health,Business & Management,Veterinary Science,Geography,Medicine & Dentistry,Mechanical & Aerospace Engineering,Sociology,Computer Science,General Engineering,Psychology,Chemical Engineering,Architecture,Chemistry,Electrical & Electronic Engineering,Archaeology,Mathematics & Statistics,History, Philosophy & Theology,Physics & Astronomy,Education,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,Art, Performing Arts & Design,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies),Agriculture & Forestry",False,False
